candle_date_time_kst,opening_price,trade_price,high_price,change_rate,market,candle_date_time_utc,prev_closing_price,candle_acc_trade_volume,change_price,low_price,candle_acc_trade_price,timestamp
2020-11-26T09:00:00,702.00000000,600.00000000,723.00000000,-0.1452991453,KRW-XRP,2020-11-26T00:00:00,702.00000000,1706453366.22093554,-102.00000000,524.00000000,1021233502053.12132439,1606435201314,
2020-11-25T09:00:00,758.00000000,702.00000000,786.00000000,-0.0738786280,KRW-XRP,2020-11-25T00:00:00,758.00000000,823209480.71857843,-56.00000000,670.00000000,602247758422.93786160,1606348800084,
2020-11-24T09:00:00,673.00000000,758.00000000,859.00000000,0.1263001486,KRW-XRP,2020-11-24T00:00:00,673.00000000,1883666726.10359101,85.00000000,633.00000000,1370807561365.22905443,1606262399906,
2020-11-23T09:00:00,494.00000000,673.00000000,677.00000000,0.3623481781,KRW-XRP,2020-11-23T00:00:00,494.00000000,1243531291.87414327,179.00000000,478.00000000,707111825252.39752068,1606176000143,
2020-11-22T09:00:00,501.00000000,494.00000000,543.00000000,-0.0139720559,KRW-XRP,2020-11-22T00:00:00,501.00000000,1326960760.32889502,-7.00000000,440.00000000,649344645139.61921826,1606089599125,
2020-11-21T09:00:00,365.00000000,500.00000000,508.00000000,0.3736263736,KRW-XRP,2020-11-21T00:00:00,364.00000000,1178772839.09776518,136.00000000,363.00000000,515590093473.83947848,1606003201698,
2020-11-20T09:00:00,337.00000000,364.00000000,366.00000000,0.0769230769,KRW-XRP,2020-11-20T00:00:00,338.00000000,239905434.45857139,26.00000000,331.00000000,82634447729.63321672,1605916798712,
2020-11-19T09:00:00,325.00000000,338.00000000,339.00000000,0.0368098160,KRW-XRP,2020-11-19T00:00:00,326.00000000,171845137.51705581,12.00000000,317.00000000,56317629842.45722865,1605830390989,
2020-11-18T09:00:00,331.00000000,326.00000000,339.00000000,-0.0151057402,KRW-XRP,2020-11-18T00:00:00,331.00000000,234915017.34779632,-5.00000000,311.00000000,76421635668.61083812,1605743999565,
2020-11-17T09:00:00,315.00000000,331.00000000,334.00000000,0.0541401274,KRW-XRP,2020-11-17T00:00:00,314.00000000,215998074.93060437,17.00000000,314.00000000,70488402468.14836468,1605657595288,
2020-11-16T09:00:00,299.00000000,314.00000000,317.00000000,0.0501672241,KRW-XRP,2020-11-16T00:00:00,299.00000000,135235846.33009691,15.00000000,295.00000000,41568337862.46065108,1605571193833,
2020-11-15T09:00:00,297.00000000,299.00000000,307.00000000,0.0067340067,KRW-XRP,2020-11-15T00:00:00,297.00000000,103642661.47144930,2.00000000,294.00000000,31210090300.79218669,1605484799652,
2020-11-14T09:00:00,292.00000000,297.00000000,305.00000000,0.0136518771,KRW-XRP,2020-11-14T00:00:00,293.00000000,144260259.05044515,4.00000000,290.00000000,42891807731.51629523,1605398396591,
2020-11-13T09:00:00,282.00000000,293.00000000,293.00000000,0.0390070922,KRW-XRP,2020-11-13T00:00:00,282.00000000,70907640.69432222,11.00000000,281.00000000,20299635216.83644352,1605311995707,
2020-11-12T09:00:00,285.00000000,282.00000000,286.00000000,-0.0105263158,KRW-XRP,2020-11-12T00:00:00,285.00000000,49222596.83624766,-3.00000000,280.00000000,13922659743.30525750,1605225590768,
2020-11-11T09:00:00,283.00000000,285.00000000,288.00000000,0.0070671378,KRW-XRP,2020-11-11T00:00:00,283.00000000,71337744.89262849,2.00000000,281.00000000,20303713872.92156997,1605139172663,
2020-11-10T09:00:00,279.00000000,283.00000000,295.00000000,0.0143369176,KRW-XRP,2020-11-10T00:00:00,279.00000000,114930766.84869638,4.00000000,277.00000000,32822164963.93400487,1605052791645,
2020-11-09T09:00:00,284.00000000,279.00000000,286.00000000,-0.0176056338,KRW-XRP,2020-11-09T00:00:00,284.00000000,66529587.65482037,-5.00000000,276.00000000,18633278115.82694868,1604966394634,
2020-11-08T09:00:00,280.00000000,284.00000000,287.00000000,0.0142857143,KRW-XRP,2020-11-08T00:00:00,280.00000000,56956900.93826745,4.00000000,278.00000000,16131899682.43145133,1604879986108,
2020-11-07T09:00:00,289.00000000,280.00000000,299.00000000,-0.0311418685,KRW-XRP,2020-11-07T00:00:00,289.00000000,129278774.02733531,-9.00000000,277.00000000,37275510415.36679322,1604793585164,
2020-11-06T09:00:00,273.00000000,289.00000000,291.00000000,0.0547445255,KRW-XRP,2020-11-06T00:00:00,274.00000000,111382986.88330400,15.00000000,272.00000000,31581023256.26622176,1604707172511,
2020-11-05T09:00:00,269.00000000,274.00000000,276.00000000,0.0223880597,KRW-XRP,2020-11-05T00:00:00,268.00000000,71948710.13819855,6.00000000,267.00000000,19551791965.73421833,1604620779700,
2020-11-04T09:00:00,272.00000000,268.00000000,273.00000000,-0.0110701107,KRW-XRP,2020-11-04T00:00:00,271.00000000,49200984.69095993,-3.00000000,264.00000000,13206268077.60826057,1604534381891,
2020-11-03T09:00:00,267.00000000,271.00000000,277.00000000,0.0149812734,KRW-XRP,2020-11-03T00:00:00,267.00000000,84141545.54905055,4.00000000,260.00000000,22610447586.95002603,1604447996624,
2020-11-02T09:00:00,272.00000000,267.00000000,276.00000000,-0.0147601476,KRW-XRP,2020-11-02T00:00:00,271.00000000,47272754.00046283,-4.00000000,265.00000000,12756821630.32059635,1604361595383,
2020-11-01T09:00:00,271.00000000,271.00000000,273.00000000,-0.0036764706,KRW-XRP,2020-11-01T00:00:00,272.00000000,21746789.98560572,-1.00000000,269.00000000,5894784753.37170729,1604275114548,
2020-10-31T09:00:00,270.00000000,272.00000000,276.00000000,0.0074074074,KRW-XRP,2020-10-31T00:00:00,270.00000000,28300885.24070128,2.00000000,269.00000000,7695253232.31406901,1604188775760,
2020-10-30T09:00:00,275.00000000,270.00000000,276.00000000,-0.0145985401,KRW-XRP,2020-10-30T00:00:00,274.00000000,62823421.02843820,-4.00000000,263.00000000,16935841674.83387965,1604102398948,
2020-10-29T09:00:00,279.00000000,274.00000000,280.00000000,-0.0214285714,KRW-XRP,2020-10-29T00:00:00,280.00000000,46825111.06821400,-6.00000000,272.00000000,12929228761.97573678,1604015986208,
2020-10-28T09:00:00,283.00000000,280.00000000,288.00000000,-0.0140845070,KRW-XRP,2020-10-28T00:00:00,284.00000000,71188579.36025374,-4.00000000,277.00000000,20076560462.85229170,1603929599190,
2020-10-27T09:00:00,281.00000000,284.00000000,285.00000000,0.0070921986,KRW-XRP,2020-10-27T00:00:00,282.00000000,43890996.77316761,2.00000000,279.00000000,12388087270.38444585,1603843199084,
2020-10-26T09:00:00,285.00000000,282.00000000,291.00000000,-0.0139860140,KRW-XRP,2020-10-26T00:00:00,286.00000000,57224509.58134078,-4.00000000,277.00000000,16305269966.28237255,1603756795735,
2020-10-25T09:00:00,288.00000000,286.00000000,290.00000000,-0.0103806228,KRW-XRP,2020-10-25T00:00:00,289.00000000,33534922.90513634,-3.00000000,284.00000000,9601225456.01299039,1603670380124,
2020-10-24T09:00:00,287.00000000,289.00000000,290.00000000,0.0069686411,KRW-XRP,2020-10-24T00:00:00,287.00000000,27425851.06008247,2.00000000,285.00000000,7880346001.15573928,1603583975429,
2020-10-23T09:00:00,289.00000000,287.00000000,292.00000000,-0.0069204152,KRW-XRP,2020-10-23T00:00:00,289.00000000,57218692.94375582,-2.00000000,284.00000000,16495918660.76165154,1603497594915,
2020-10-22T09:00:00,283.00000000,289.00000000,296.00000000,0.0212014134,KRW-XRP,2020-10-22T00:00:00,283.00000000,87672144.58178613,6.00000000,283.00000000,25470535240.53221714,1603411196599,
2020-10-21T09:00:00,278.00000000,283.00000000,288.00000000,0.0143369176,KRW-XRP,2020-10-21T00:00:00,279.00000000,68397776.55299205,4.00000000,278.00000000,19320431576.97172872,1603324785859,
2020-10-20T09:00:00,281.00000000,279.00000000,285.00000000,-0.0071174377,KRW-XRP,2020-10-20T00:00:00,281.00000000,45155194.86544992,-2.00000000,277.00000000,12648859129.11942147,1603238382032,
2020-10-19T09:00:00,278.00000000,281.00000000,285.00000000,0.0107913669,KRW-XRP,2020-10-19T00:00:00,278.00000000,46308645.46296362,3.00000000,275.00000000,13010959234.18370619,1603151914711,
2020-10-18T09:00:00,278.00000000,278.00000000,279.00000000,0,KRW-XRP,2020-10-18T00:00:00,278.00000000,21521371.34807842,null,276.00000000,5985425535.75823361,1603065585115,
2020-10-17T09:00:00,277.00000000,278.00000000,280.00000000,0.0036101083,KRW-XRP,2020-10-17T00:00:00,277.00000000,29678859.90891287,1.00000000,275.00000000,8239720749.43578452,1602979199635,
2020-10-16T09:00:00,283.00000000,277.00000000,285.00000000,-0.0212014134,KRW-XRP,2020-10-16T00:00:00,283.00000000,62597144.56358185,-6.00000000,274.00000000,17412372502.16777624,1602892786334,
2020-10-15T09:00:00,287.00000000,283.00000000,288.00000000,-0.0139372822,KRW-XRP,2020-10-15T00:00:00,287.00000000,59039544.58193930,-4.00000000,280.00000000,16757718067.83638406,1602806370671,
2020-10-14T09:00:00,294.00000000,287.00000000,297.00000000,-0.0271186441,KRW-XRP,2020-10-14T00:00:00,295.00000000,77524933.66839601,-8.00000000,284.00000000,22545370952.13611731,1602719992545,
2020-10-13T09:00:00,292.00000000,295.00000000,298.00000000,0.0102739726,KRW-XRP,2020-10-13T00:00:00,292.00000000,62629913.91878451,3.00000000,290.00000000,18402816947.06091752,1602633599151,
2020-10-12T09:00:00,290.00000000,292.00000000,295.00000000,0.0034364261,KRW-XRP,2020-10-12T00:00:00,291.00000000,69259698.78912892,1.00000000,286.00000000,20158857976.33101266,1602547185572,
2020-10-11T09:00:00,289.00000000,291.00000000,294.00000000,0.0034482759,KRW-XRP,2020-10-11T00:00:00,290.00000000,42345839.81274522,1.00000000,288.00000000,12312654577.02777841,1602460759341,
2020-10-10T09:00:00,289.00000000,290.00000000,297.00000000,0.0034602076,KRW-XRP,2020-10-10T00:00:00,289.00000000,74822099.64458675,1.00000000,288.00000000,21824666630.35607796,1602374380198,
2020-10-09T09:00:00,290.00000000,289.00000000,295.00000000,-0.0034482759,KRW-XRP,2020-10-09T00:00:00,290.00000000,71879580.98823530,-1.00000000,286.00000000,20844116684.82443741,1602288000108,
2020-10-08T09:00:00,290.00000000,290.00000000,292.00000000,0,KRW-XRP,2020-10-08T00:00:00,290.00000000,69019451.09934339,null,281.00000000,19822558025.23434305,1602201599124,
2020-10-07T09:00:00,287.00000000,290.00000000,293.00000000,0.0069444444,KRW-XRP,2020-10-07T00:00:00,288.00000000,49456415.97653922,2.00000000,281.00000000,14198561987.72442333,1602115187530,
2020-10-06T09:00:00,291.00000000,288.00000000,301.00000000,-0.0103092784,KRW-XRP,2020-10-06T00:00:00,291.00000000,122030066.35575630,-3.00000000,282.00000000,35772458824.71500390,1602028799317,
2020-10-05T09:00:00,289.00000000,291.00000000,298.00000000,0.0034482759,KRW-XRP,2020-10-05T00:00:00,290.00000000,78871483.91798877,1.00000000,287.00000000,23013314905.97331347,1601942384417,
2020-10-04T09:00:00,273.00000000,290.00000000,293.00000000,0.0583941606,KRW-XRP,2020-10-04T00:00:00,274.00000000,69608401.21815474,16.00000000,272.00000000,19657410274.04590510,1601855997426,
2020-10-03T09:00:00,275.00000000,274.00000000,277.00000000,-0.0036363636,KRW-XRP,2020-10-03T00:00:00,275.00000000,21406841.60434301,-1.00000000,273.00000000,5879300437.09669785,1601769585700,
2020-10-02T09:00:00,278.00000000,275.00000000,280.00000000,-0.0107913669,KRW-XRP,2020-10-02T00:00:00,278.00000000,51688484.67456988,-3.00000000,269.00000000,14131178017.73193524,1601683199291,
2020-10-01T09:00:00,282.00000000,278.00000000,284.00000000,-0.0141843972,KRW-XRP,2020-10-01T00:00:00,282.00000000,36897106.06628018,-4.00000000,274.00000000,10302189948.74805197,1601596786629,
2020-09-30T09:00:00,282.00000000,282.00000000,283.00000000,-0.0035335689,KRW-XRP,2020-09-30T00:00:00,283.00000000,28133173.85878242,-1.00000000,278.00000000,7891281560.15311707,1601510372261,
2020-09-29T09:00:00,281.00000000,283.00000000,286.00000000,0.0071174377,KRW-XRP,2020-09-29T00:00:00,281.00000000,46654704.51510271,2.00000000,278.00000000,13161554316.34531837,1601423995854,
2020-09-28T09:00:00,283.00000000,281.00000000,289.00000000,-0.0070671378,KRW-XRP,2020-09-28T00:00:00,283.00000000,48222431.99691240,-2.00000000,280.00000000,13717650643.90984084,1601337583749,
2020-09-27T09:00:00,282.00000000,283.00000000,285.00000000,0.0035460993,KRW-XRP,2020-09-27T00:00:00,282.00000000,41536659.42434656,1.00000000,277.00000000,11668915119.62189839,1601251195903,
2020-09-26T09:00:00,280.00000000,282.00000000,286.00000000,0.0071428571,KRW-XRP,2020-09-26T00:00:00,280.00000000,39017054.58933975,2.00000000,277.00000000,11006142479.82752476,1601164772229,
2020-09-25T09:00:00,272.00000000,280.00000000,285.00000000,0.0294117647,KRW-XRP,2020-09-25T00:00:00,272.00000000,80419845.96449962,8.00000000,268.00000000,22151823661.40861911,1601078397450,
2020-09-24T09:00:00,258.00000000,272.00000000,273.00000000,0.0501930502,KRW-XRP,2020-09-24T00:00:00,259.00000000,72701805.17093203,13.00000000,256.00000000,19150289059.30437199,1600991999412,
2020-09-23T09:00:00,273.00000000,259.00000000,275.00000000,-0.0512820513,KRW-XRP,2020-09-23T00:00:00,273.00000000,73102533.06821303,-14.00000000,256.00000000,19516584400.81708910,1600905598552,
2020-09-22T09:00:00,273.00000000,273.00000000,276.00000000,0.0036764706,KRW-XRP,2020-09-22T00:00:00,272.00000000,58279844.74135007,1.00000000,267.00000000,15826102442.05101358,1600819199152,
2020-09-21T09:00:00,289.00000000,272.00000000,290.00000000,-0.0555555556,KRW-XRP,2020-09-21T00:00:00,288.00000000,89905549.74335065,-16.00000000,270.00000000,24991455047.86614334,1600732784583,
2020-09-20T09:00:00,293.00000000,288.00000000,294.00000000,-0.0204081633,KRW-XRP,2020-09-20T00:00:00,294.00000000,32746972.71504657,-6.00000000,285.00000000,9484357387.52639711,1600646355976,
2020-09-19T09:00:00,292.00000000,294.00000000,298.00000000,0.0034129693,KRW-XRP,2020-09-19T00:00:00,293.00000000,34920646.25191387,1.00000000,290.00000000,10243222597.78435746,1600559969153,
2020-09-18T09:00:00,296.00000000,293.00000000,298.00000000,-0.0101351351,KRW-XRP,2020-09-18T00:00:00,296.00000000,54898174.67360571,-3.00000000,289.00000000,16138941196.58011972,1600473585455,
2020-09-17T09:00:00,290.00000000,296.00000000,305.00000000,0.0171821306,KRW-XRP,2020-09-17T00:00:00,291.00000000,103884742.86666707,5.00000000,290.00000000,30797868805.33143885,1600387198967,
2020-09-16T09:00:00,289.00000000,291.00000000,295.00000000,0.0069204152,KRW-XRP,2020-09-16T00:00:00,289.00000000,71709826.85136879,2.00000000,279.00000000,20530874206.12662286,1600300766623,
2020-09-15T09:00:00,292.00000000,289.00000000,295.00000000,-0.0102739726,KRW-XRP,2020-09-15T00:00:00,292.00000000,57729516.98264381,-3.00000000,287.00000000,16822691696.89345914,1600214367057,
2020-09-14T09:00:00,290.00000000,292.00000000,296.00000000,0.0068965517,KRW-XRP,2020-09-14T00:00:00,290.00000000,59553637.30787851,2.00000000,286.00000000,17344280130.98977633,1600127971924,
2020-09-13T09:00:00,294.00000000,290.00000000,302.00000000,-0.0136054422,KRW-XRP,2020-09-13T00:00:00,294.00000000,79568620.10184292,-4.00000000,285.00000000,23323753195.68158109,1600041599929,
2020-09-12T09:00:00,289.00000000,294.00000000,295.00000000,0.0173010381,KRW-XRP,2020-09-12T00:00:00,289.00000000,35447900.57989867,5.00000000,286.00000000,10252120702.18950657,1599955171865,
2020-09-11T09:00:00,290.00000000,289.00000000,292.00000000,-0.0034482759,KRW-XRP,2020-09-11T00:00:00,290.00000000,57408141.01542294,-1.00000000,283.00000000,16485477937.01698805,1599868797052,
2020-09-10T09:00:00,285.00000000,290.00000000,296.00000000,0.0175438596,KRW-XRP,2020-09-10T00:00:00,285.00000000,94052677.80342626,5.00000000,284.00000000,27369532372.04855317,1599782399976,
2020-09-09T09:00:00,284.00000000,285.00000000,289.00000000,0.0035211268,KRW-XRP,2020-09-09T00:00:00,284.00000000,72456702.22089115,1.00000000,279.00000000,20611011053.88064989,1599695999889,
2020-09-08T09:00:00,289.00000000,284.00000000,291.00000000,-0.0173010381,KRW-XRP,2020-09-08T00:00:00,289.00000000,93704105.68889734,-5.00000000,278.00000000,26625282823.46321065,1599609599743,
2020-09-07T09:00:00,289.00000000,289.00000000,293.00000000,0,KRW-XRP,2020-09-07T00:00:00,289.00000000,125556087.90638423,null,276.00000000,35575667526.12361559,1599523195434,
2020-09-06T09:00:00,289.00000000,289.00000000,294.00000000,0.0034722222,KRW-XRP,2020-09-06T00:00:00,288.00000000,149000280.27079320,1.00000000,276.00000000,42625246106.68569917,1599436799375,
2020-09-05T09:00:00,306.00000000,288.00000000,314.00000000,-0.0618892508,KRW-XRP,2020-09-05T00:00:00,307.00000000,195850511.94738078,-19.00000000,282.00000000,58060139615.29353696,1599350394883,
2020-09-04T09:00:00,296.00000000,307.00000000,321.00000000,0.0371621622,KRW-XRP,2020-09-04T00:00:00,296.00000000,248544709.13999456,11.00000000,292.00000000,75703850934.70414291,1599263998988,
2020-09-03T09:00:00,329.00000000,296.00000000,330.00000000,-0.1003039514,KRW-XRP,2020-09-03T00:00:00,329.00000000,204764506.05237480,-33.00000000,295.00000000,64236650122.97267827,1599177599923,
2020-09-02T09:00:00,346.00000000,329.00000000,356.00000000,-0.0491329480,KRW-XRP,2020-09-02T00:00:00,346.00000000,209261884.44344119,-17.00000000,317.00000000,70343001969.30985675,1599091194247,
2020-09-01T09:00:00,332.00000000,346.00000000,350.00000000,0.0453172205,KRW-XRP,2020-09-01T00:00:00,331.00000000,129075502.47787707,15.00000000,327.00000000,43939790745.53432657,1599004799952,
2020-08-31T09:00:00,331.00000000,331.00000000,335.00000000,0,KRW-XRP,2020-08-31T00:00:00,331.00000000,58946500.53860399,null,326.00000000,19480151177.23339915,1598918394770,
2020-08-30T09:00:00,321.00000000,331.00000000,332.00000000,0.0279503106,KRW-XRP,2020-08-30T00:00:00,322.00000000,54900890.79757770,9.00000000,321.00000000,17945125208.65141324,1598831991545,
2020-08-29T09:00:00,319.00000000,322.00000000,326.00000000,0.00625,KRW-XRP,2020-08-29T00:00:00,320.00000000,59634441.16269127,2.00000000,315.00000000,19081498352.83100171,1598745598036,
2020-08-28T09:00:00,314.00000000,320.00000000,321.00000000,0.0191082803,KRW-XRP,2020-08-28T00:00:00,314.00000000,72661163.48585277,6.00000000,307.00000000,22845383678.19181520,1598659197910,
2020-08-27T09:00:00,327.00000000,314.00000000,330.00000000,-0.0397553517,KRW-XRP,2020-08-27T00:00:00,327.00000000,141756221.09169341,-13.00000000,305.00000000,44993241985.84507978,1598572783346,
2020-08-26T09:00:00,329.00000000,327.00000000,332.00000000,-0.0090909091,KRW-XRP,2020-08-26T00:00:00,330.00000000,62690092.80914893,-3.00000000,325.00000000,20591548491.07204911,1598486397827,
2020-08-25T09:00:00,340.00000000,330.00000000,342.00000000,-0.0322580645,KRW-XRP,2020-08-25T00:00:00,341.00000000,88224522.00936355,-11.00000000,323.00000000,29279101161.82130600,1598399998224,
2020-08-24T09:00:00,338.00000000,341.00000000,345.00000000,0.0058997050,KRW-XRP,2020-08-24T00:00:00,339.00000000,59478620.53945199,2.00000000,334.00000000,20199136112.43923345,1598313599513,
2020-08-23T09:00:00,339.00000000,339.00000000,341.00000000,0,KRW-XRP,2020-08-23T00:00:00,339.00000000,54721103.81484242,null,330.00000000,18344934435.93900657,1598227184065,
2020-08-22T09:00:00,334.00000000,339.00000000,341.00000000,0.0149700599,KRW-XRP,2020-08-22T00:00:00,334.00000000,82562295.25310025,5.00000000,325.00000000,27377834902.55780416,1598140800072,
2020-08-21T09:00:00,344.00000000,334.00000000,350.00000000,-0.0290697674,KRW-XRP,2020-08-21T00:00:00,344.00000000,130314865.02262398,-10.00000000,333.00000000,44517383678.60060929,1598054399623,
2020-08-20T09:00:00,341.00000000,344.00000000,346.00000000,0.0058479532,KRW-XRP,2020-08-20T00:00:00,342.00000000,93831613.21254305,2.00000000,335.00000000,32054505065.16433259,1597967997428,
2020-08-19T09:00:00,355.00000000,342.00000000,357.00000000,-0.0366197183,KRW-XRP,2020-08-19T00:00:00,355.00000000,170176639.98758153,-13.00000000,333.00000000,58545569487.84530481,1597881597319,
2020-08-18T09:00:00,365.00000000,355.00000000,372.00000000,-0.0300546448,KRW-XRP,2020-08-18T00:00:00,366.00000000,177240846.48158669,-11.00000000,349.00000000,63772491408.55476347,1597795194147,
2020-08-17T09:00:00,356.00000000,366.00000000,374.00000000,0.0309859155,KRW-XRP,2020-08-17T00:00:00,355.00000000,286573962.99875250,11.00000000,349.00000000,103746823361.05633323,1597708799019,
2020-08-16T09:00:00,351.00000000,355.00000000,356.00000000,0.0113960114,KRW-XRP,2020-08-16T00:00:00,351.00000000,99285334.29581088,4.00000000,343.00000000,34749490181.51885966,1597622400045,
2020-08-15T09:00:00,353.00000000,351.00000000,358.00000000,-0.0056657224,KRW-XRP,2020-08-15T00:00:00,353.00000000,101596362.17175476,-2.00000000,345.00000000,35711907116.49958200,1597535999877,
2020-08-14T09:00:00,346.00000000,353.00000000,360.00000000,0.0231884058,KRW-XRP,2020-08-14T00:00:00,345.00000000,177911296.77777762,8.00000000,343.00000000,62201896492.72896138,1597449598318,
2020-08-13T09:00:00,335.00000000,345.00000000,348.00000000,0.0298507463,KRW-XRP,2020-08-13T00:00:00,335.00000000,149550039.38268289,10.00000000,323.00000000,49782935306.03604698,1597363199748,
2020-08-12T09:00:00,338.00000000,335.00000000,341.00000000,-0.0088757396,KRW-XRP,2020-08-12T00:00:00,338.00000000,154329381.10895904,-3.00000000,323.00000000,51450934235.41114388,1597276799199,
2020-08-11T09:00:00,347.00000000,338.00000000,361.00000000,-0.0259365994,KRW-XRP,2020-08-11T00:00:00,347.00000000,190101401.61405163,-9.00000000,327.00000000,65905815314.64542712,1597190400341,
2020-08-10T09:00:00,340.00000000,347.00000000,353.00000000,0.0205882353,KRW-XRP,2020-08-10T00:00:00,340.00000000,107014674.70160126,7.00000000,340.00000000,37141240652.99802170,1597103970727,
2020-08-09T09:00:00,348.00000000,340.00000000,351.00000000,-0.0229885057,KRW-XRP,2020-08-09T00:00:00,348.00000000,102708395.06862883,-8.00000000,334.00000000,35182532667.91071595,1597017598771,
2020-08-08T09:00:00,349.00000000,348.00000000,354.00000000,-0.0057142857,KRW-XRP,2020-08-08T00:00:00,350.00000000,88491510.99023363,-2.00000000,344.00000000,30903674694.82380114,1596931170112,
2020-08-07T09:00:00,358.00000000,350.00000000,366.00000000,-0.0223463687,KRW-XRP,2020-08-07T00:00:00,358.00000000,143940098.28361632,-8.00000000,338.00000000,51017430420.92135531,1596844790104,
2020-08-06T09:00:00,357.00000000,358.00000000,367.00000000,0,KRW-XRP,2020-08-06T00:00:00,358.00000000,127765440.00465583,null,351.00000000,45739985793.22574680,1596758396742,
2020-08-05T09:00:00,359.00000000,358.00000000,364.00000000,-0.0027855153,KRW-XRP,2020-08-05T00:00:00,359.00000000,150694468.26380117,-1.00000000,346.00000000,53592874817.68574084,1596671999504,
2020-08-04T09:00:00,366.00000000,359.00000000,378.00000000,-0.0217983651,KRW-XRP,2020-08-04T00:00:00,367.00000000,279545212.42813963,-8.00000000,348.00000000,101531551439.12319575,1596585592724,
2020-08-03T09:00:00,340.00000000,367.00000000,378.00000000,0.0794117647,KRW-XRP,2020-08-03T00:00:00,340.00000000,377130464.05025249,27.00000000,336.00000000,136423644808.84738811,1596499195342,
2020-08-02T09:00:00,344.00000000,340.00000000,384.00000000,-0.0116279070,KRW-XRP,2020-08-02T00:00:00,344.00000000,918142802.44751001,-4.00000000,320.00000000,318457949776.00153768,1596412798979,
2020-08-01T09:00:00,307.00000000,344.00000000,350.00000000,0.1205211726,KRW-XRP,2020-08-01T00:00:00,307.00000000,265852041.85397748,37.00000000,302.00000000,86403122886.94518698,1596326399764,
2020-07-31T09:00:00,289.00000000,307.00000000,309.00000000,0.0659722222,KRW-XRP,2020-07-31T00:00:00,288.00000000,123623918.48477098,19.00000000,285.00000000,36441938824.08200256,1596239989852,
2020-07-30T09:00:00,287.00000000,288.00000000,295.00000000,0.0034843206,KRW-XRP,2020-07-30T00:00:00,287.00000000,136403514.35517233,1.00000000,280.00000000,39307392671.55973254,1596153595804,
2020-07-29T09:00:00,269.00000000,287.00000000,295.00000000,0.0629629630,KRW-XRP,2020-07-29T00:00:00,270.00000000,201049187.70722491,17.00000000,268.00000000,56853443554.56643485,1596067198239,
2020-07-28T09:00:00,263.00000000,270.00000000,275.00000000,0.0266159696,KRW-XRP,2020-07-28T00:00:00,263.00000000,146779208.72222241,7.00000000,256.00000000,38826307412.62973013,1595980799169,
2020-07-27T09:00:00,254.00000000,263.00000000,268.00000000,0.0354330709,KRW-XRP,2020-07-27T00:00:00,254.00000000,160062781.66981973,9.00000000,249.00000000,41415522167.57186353,1595894397636,
2020-07-26T09:00:00,253.00000000,254.00000000,266.00000000,0.0039525692,KRW-XRP,2020-07-26T00:00:00,253.00000000,152296760.62157184,1.00000000,251.00000000,39332413253.17840507,1595807992088,
2020-07-25T09:00:00,243.00000000,253.00000000,257.00000000,0.0411522634,KRW-XRP,2020-07-25T00:00:00,243.00000000,75213680.10773484,10.00000000,242.00000000,18769612686.78869526,1595721580557,
2020-07-24T09:00:00,247.00000000,243.00000000,247.00000000,-0.0161943320,KRW-XRP,2020-07-24T00:00:00,247.00000000,57138146.85313458,-4.00000000,240.00000000,13876969586.03803832,1595635199188,
2020-07-23T09:00:00,241.00000000,247.00000000,248.00000000,0.0248962656,KRW-XRP,2020-07-23T00:00:00,241.00000000,89382129.76221376,6.00000000,238.00000000,21744401718.50952732,1595548798603,
2020-07-22T09:00:00,236.00000000,241.00000000,242.00000000,0.0211864407,KRW-XRP,2020-07-22T00:00:00,236.00000000,37307810.23410694,5.00000000,234.00000000,8839826841.70457859,1595462399036,
2020-07-21T09:00:00,233.00000000,236.00000000,240.00000000,0.0128755365,KRW-XRP,2020-07-21T00:00:00,233.00000000,54586719.30817173,3.00000000,232.00000000,12877724803.04487132,1595375992439,
2020-07-20T09:00:00,237.00000000,233.00000000,238.00000000,-0.0168776371,KRW-XRP,2020-07-20T00:00:00,237.00000000,44416411.16978282,-4.00000000,231.00000000,10457220343.06420066,1595289585575,
2020-07-19T09:00:00,238.00000000,237.00000000,241.00000000,-0.0042016807,KRW-XRP,2020-07-19T00:00:00,238.00000000,45615003.43388414,-1.00000000,233.00000000,10780802413.28639018,1595203199606,
2020-07-18T09:00:00,232.00000000,238.00000000,240.00000000,0.0258620690,KRW-XRP,2020-07-18T00:00:00,232.00000000,45630228.08079285,6.00000000,231.00000000,10755593561.13679330,1595116767718,
2020-07-17T09:00:00,232.00000000,232.00000000,237.00000000,-0.0042918455,KRW-XRP,2020-07-17T00:00:00,233.00000000,61704034.84101754,-1.00000000,229.00000000,14376056470.31545393,1595030394773,
2020-07-16T09:00:00,236.00000000,233.00000000,236.00000000,-0.0127118644,KRW-XRP,2020-07-16T00:00:00,236.00000000,66152451.36604428,-3.00000000,226.00000000,15237273995.44238080,1594943980443,
2020-07-15T09:00:00,237.00000000,236.00000000,238.00000000,-0.0042194093,KRW-XRP,2020-07-15T00:00:00,237.00000000,35542725.98627865,-1.00000000,234.00000000,8386889292.99593792,1594857593964,
2020-07-14T09:00:00,237.00000000,237.00000000,239.00000000,0,KRW-XRP,2020-07-14T00:00:00,237.00000000,56739151.32363262,null,233.00000000,13389023021.70365822,1594771188383,
2020-07-13T09:00:00,239.00000000,237.00000000,245.00000000,-0.0083682008,KRW-XRP,2020-07-13T00:00:00,239.00000000,81375161.53739917,-2.00000000,233.00000000,19502932286.95774652,1594684794672,
